Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact
CUST_00310,51,Male,Unemployed,$50K–$100K,3,Married,Bachelor’s,South,310.300967820176,5850.5790600464725,59.91177719127351,34.812681022498644,30,No,Prepaid,1,5,Voice-Data Plan,Evening,316,2,Net Banking,On Time,114.57041905615328,976,5,High,7,High
CUST_00311,24,Female,Professional,>$100K,1,Single,High School,West,836.3138087841699,10904.75566017421,192.0881118367784,45.69552758746586,42,No,Family Plan,1,5,Data-Only Plan,Afternoon,253,3,Debit Card,On Time,435.478863798424,794,5,Low,3,Low
CUST_00312,43,Male,Student,$50K–$100K,4,Divorced,High School,North,574.6833250913453,19764.992977796475,124.17955654115018,38.49100974515646,5,Yes,Family Plan,3,4,Voice-Data Plan,Night,273,9,Net Banking,Late by <5 Days,298.5068883002467,336,4,Moderate,1,Low
CUST_00313,29,Female,Unemployed,<$50K,1,Married,Master’s,North,549.7107910674622,17964.191033626736,101.08145435965164,52.506421020117784,41,No,Postpaid,3,6,Data-Only Plan,Afternoon,250,8,Net Banking,Late by <5 Days,346.2143416602976,801,0,High,6,Medium
CUST_00314,54,Male,Student,>$100K,1,Married,High School,South,359.7567157040884,16170.193513830645,75.96838091123709,56.06270796492942,38,No,Family Plan,1,8,Voice Plan,Night,215,8,UPI,Late by <5 Days,303.82938447085553,670,8,Moderate,7,High
CUST_00315,40,Male,Student,$50K–$100K,1,Married,Master’s,West,183.28369014183903,7944.568993605938,28.935581164372113,35.19093698210898,13,No,Prepaid,1,3,Voice-Data Plan,Morning,56,9,UPI,Late by >5 Days,403.2659627266579,71,1,High,7,Medium
CUST_00316,39,Male,Unemployed,<$50K,4,Single,PhD,North,875.4888741784832,9675.126058791157,99.0812090186522,58.11481417552838,7,No,Postpaid,0,9,Voice Plan,Afternoon,361,6,Credit Card,On Time,249.1278877635142,331,8,Low,4,Medium
CUST_00317,39,Male,Professional,<$50K,5,Single,High School,West,761.1028626298582,15227.66529618908,109.99324250763097,25.395951357720936,15,No,Corporate Plan,4,3,Voice Plan,Evening,125,6,Credit Card,Late by <5 Days,265.150476975104,140,3,High,7,Low
CUST_00318,41,Female,Unemployed,$50K–$100K,2,Married,Bachelor’s,North,990.9241937486022,19749.25599418896,127.40827161170658,25.39504560639377,8,No,Postpaid,2,10,Voice Plan,Evening,15,2,Credit Card,On Time,178.0980449413302,789,7,Moderate,3,Low
CUST_00319,38,Female,Professional,>$100K,4,Divorced,Master’s,West,632.236587436104,10334.56904531371,101.86012113958589,5.241099024338249,14,No,Family Plan,4,1,Data-Only Plan,Morning,168,9,Credit Card,Late by >5 Days,327.12255376139177,174,1,High,6,High
CUST_00320,46,Male,Professional,<$50K,5,Single,PhD,South,525.9223157030617,2143.6291823133915,85.21546851012342,6.520579151794242,14,No,Corporate Plan,0,6,Voice Plan,Evening,298,6,Credit Card,Late by <5 Days,284.4404783322458,834,9,Moderate,5,Low
CUST_00321,36,Male,Unemployed,<$50K,2,Single,High School,East,719.0233359606992,6849.444896960098,64.74784904114745,53.16063268486832,19,No,Prepaid,4,2,Voice-Data Plan,Morning,127,2,Debit Card,Late by >5 Days,134.36836688148406,774,9,Low,0,High
CUST_00322,58,Male,Professional,$50K–$100K,4,Married,Bachelor’s,East,970.0407179321223,7834.964192460932,152.61410163413382,7.704540386215146,1,No,Prepaid,2,10,Voice Plan,Evening,26,8,Debit Card,On Time,132.64918061087266,7,7,High,9,High
CUST_00323,62,Male,Unemployed,$50K–$100K,3,Single,High School,West,133.82059686542334,18098.5120867244,43.24139234373409,45.92362727167341,16,No,Postpaid,4,6,Data-Only Plan,Night,245,7,UPI,Late by >5 Days,173.2793561952255,12,8,Moderate,0,High
CUST_00324,23,Female,Retired,$50K–$100K,1,Married,PhD,West,407.6429077503644,12868.511810631964,107.15031302007549,20.572608067626266,21,No,Family Plan,1,1,Data-Only Plan,Night,94,4,Debit Card,On Time,44.522381537185574,106,1,Low,2,Medium
CUST_00325,25,Female,Unemployed,<$50K,3,Divorced,Master’s,North,427.9988835345834,12704.145730565804,110.90230250582053,32.767675249000206,36,Yes,Postpaid,0,6,Voice-Data Plan,Morning,231,3,UPI,Late by <5 Days,181.37934651627836,498,0,Low,4,High
CUST_00326,52,Female,Professional,<$50K,1,Divorced,Master’s,South,939.9229407490892,15664.041795741512,132.30366637621336,4.375366463518182,10,No,Corporate Plan,3,7,Data-Only Plan,Afternoon,228,0,Credit Card,Late by <5 Days,279.335988850967,79,2,Low,0,High
CUST_00327,36,Male,Unemployed,$50K–$100K,1,Divorced,PhD,South,768.2968274291031,4543.35625861342,118.25171175208905,57.62052194238945,23,No,Postpaid,4,6,Data-Only Plan,Morning,200,1,Net Banking,Late by >5 Days,181.83982443507045,271,0,Moderate,3,Medium
CUST_00328,59,Male,Unemployed,>$100K,4,Married,High School,East,269.33591346883054,15749.408336259961,113.73879569021769,39.164174091239204,49,No,Family Plan,0,9,Voice Plan,Afternoon,182,7,Net Banking,Late by <5 Days,339.02751835480115,581,0,High,4,High
CUST_00329,62,Female,Student,>$100K,5,Married,Bachelor’s,East,729.1633418531528,2223.921347986682,169.7320563803207,44.668174601740354,1,No,Prepaid,2,2,Voice Plan,Afternoon,268,9,UPI,Late by >5 Days,353.1903179686061,34,7,Moderate,5,Low
CUST_00330,34,Female,Student,$50K–$100K,2,Divorced,PhD,East,241.741199755724,10289.974757981694,96.95785904826062,49.93978788236481,19,Yes,Family Plan,4,1,Data-Only Plan,Night,236,8,Debit Card,On Time,218.50315353964217,853,1,Low,2,Low
CUST_00331,64,Male,Retired,>$100K,3,Married,PhD,North,897.2864644916858,19988.108251871734,15.63921777902674,21.60735127686418,19,No,Family Plan,0,10,Voice-Data Plan,Evening,82,4,Debit Card,Late by >5 Days,272.63022074402596,746,4,High,2,Low
CUST_00332,52,Male,Professional,$50K–$100K,1,Married,PhD,South,260.9482452924725,1104.164765490169,22.43195676892188,3.6071846939841015,40,No,Postpaid,0,5,Data-Only Plan,Afternoon,206,4,Net Banking,Late by <5 Days,190.68967032688488,64,7,Low,8,Low
CUST_00333,37,Male,Retired,>$100K,4,Married,PhD,North,686.8318432887032,4280.891827662015,29.878791855100776,14.839077075852293,14,Yes,Prepaid,0,7,Voice Plan,Afternoon,145,7,Debit Card,Late by <5 Days,258.9898921581697,680,6,Low,9,High
CUST_00334,36,Female,Unemployed,$50K–$100K,3,Divorced,PhD,West,343.08264759458035,8518.507344075262,165.80824693511707,6.541048529393529,24,No,Family Plan,0,8,Voice Plan,Evening,85,7,Debit Card,Late by >5 Days,386.89017961588894,815,1,Low,6,Low
CUST_00335,28,Male,Professional,$50K–$100K,5,Divorced,Bachelor’s,North,470.11947841020316,2151.8153879897727,29.706591083351636,27.160841029071804,39,No,Family Plan,3,7,Voice-Data Plan,Morning,20,9,UPI,On Time,279.0158612839196,775,7,Low,8,Low
CUST_00336,31,Male,Unemployed,<$50K,1,Divorced,Master’s,West,657.9924745673693,14513.399362112337,30.579843446414785,29.106134930938367,10,No,Family Plan,3,5,Data-Only Plan,Morning,269,8,Net Banking,Late by <5 Days,438.1053873660072,175,9,Moderate,4,Low
CUST_00337,61,Female,Professional,$50K–$100K,3,Married,Bachelor’s,South,742.5169210068162,13864.937192527417,112.91741485902655,2.9124096598693727,10,Yes,Family Plan,4,10,Voice-Data Plan,Morning,229,1,Debit Card,Late by >5 Days,390.8785779864268,895,4,Moderate,2,Low
CUST_00338,28,Female,Student,$50K–$100K,1,Married,Bachelor’s,West,229.88079498898836,1322.4683745413931,195.21797606359644,19.048949919744953,13,No,Corporate Plan,3,7,Data-Only Plan,Morning,229,3,Net Banking,On Time,491.1343499427205,898,5,High,4,Low
CUST_00339,26,Female,Professional,<$50K,1,Married,Master’s,West,586.8224933520899,12441.643557080984,25.31337676596131,18.488837982432933,48,No,Family Plan,3,2,Voice Plan,Night,158,8,UPI,Late by >5 Days,456.80786208289845,126,6,Low,9,Low
CUST_00340,33,Female,Professional,$50K–$100K,1,Married,Bachelor’s,North,817.0690257880229,16780.481239850902,151.41514128008473,15.138475164164966,33,No,Corporate Plan,4,7,Data-Only Plan,Evening,162,6,UPI,Late by <5 Days,120.17837321160569,937,8,Moderate,4,Low
CUST_00341,49,Male,Professional,$50K–$100K,2,Divorced,Master’s,North,551.3357831582648,18927.56028953477,54.09549657270942,36.512297086133664,6,No,Prepaid,0,6,Voice-Data Plan,Morning,183,1,UPI,On Time,482.1030877413111,552,2,High,4,High
CUST_00342,42,Female,Student,$50K–$100K,3,Divorced,High School,North,412.86477312151106,14094.897679153994,119.04495702774341,14.365183452401855,49,No,Family Plan,3,10,Voice Plan,Evening,359,4,Debit Card,Late by >5 Days,365.17836296790847,676,5,Low,7,Medium
CUST_00343,30,Male,Professional,$50K–$100K,5,Divorced,PhD,West,729.255779521966,11709.066332541786,138.8015934933392,19.34705110400157,37,No,Family Plan,2,7,Voice-Data Plan,Afternoon,151,9,Net Banking,On Time,77.03065764845496,554,2,Low,6,Low
CUST_00344,38,Male,Professional,$50K–$100K,4,Divorced,Master’s,North,484.31884288106255,8355.09324373933,48.89648268004828,56.055185632051746,45,No,Corporate Plan,2,8,Voice-Data Plan,Morning,149,7,Credit Card,Late by <5 Days,156.79315587983766,767,0,Low,1,High
CUST_00345,38,Male,Professional,<$50K,1,Divorced,High School,West,164.80788128439292,17469.76487869929,138.32737041157873,45.84411373110482,26,No,Corporate Plan,0,3,Voice Plan,Morning,8,4,UPI,Late by >5 Days,271.1427118976105,865,2,Low,7,Low
CUST_00346,41,Male,Student,>$100K,3,Married,Bachelor’s,North,445.89151186086576,2502.3152475843935,177.02847206982176,53.05730293119197,14,Yes,Postpaid,0,9,Voice-Data Plan,Night,168,9,Debit Card,Late by >5 Days,375.23876270787457,459,1,High,9,Low
CUST_00347,43,Female,Professional,<$50K,2,Single,PhD,East,628.8140321928549,4013.440672757606,145.59892455799508,52.36659813171527,1,No,Postpaid,1,4,Data-Only Plan,Evening,324,1,Net Banking,Late by >5 Days,460.7053604132041,325,5,Moderate,4,High
CUST_00348,35,Male,Unemployed,$50K–$100K,1,Single,Master’s,West,965.4497002356685,5245.404583147645,87.50364823217944,7.804371027543889,33,Yes,Corporate Plan,0,2,Voice Plan,Morning,236,1,Debit Card,On Time,172.4216844445493,296,3,High,7,Medium
CUST_00349,37,Male,Student,<$50K,4,Single,Bachelor’s,South,878.1428780068027,8998.348843151678,134.9486370022349,26.098474427772317,31,Yes,Prepaid,4,6,Voice Plan,Evening,351,8,UPI,Late by >5 Days,404.21904858481184,739,2,Low,3,Low
CUST_00350,53,Female,Professional,>$100K,5,Married,Bachelor’s,West,171.68789664746078,13213.077717163898,139.33910786959137,8.649472630634326,17,No,Postpaid,4,2,Data-Only Plan,Afternoon,280,2,UPI,On Time,83.41581417415361,137,7,Moderate,4,Medium
CUST_00351,55,Female,Student,<$50K,1,Single,Bachelor’s,West,594.3433212976961,3058.3317610329223,38.996731140879724,4.211011599298497,22,Yes,Prepaid,3,5,Voice Plan,Night,106,4,Credit Card,On Time,55.11502606834651,798,1,Low,4,Medium
CUST_00352,53,Female,Student,$50K–$100K,2,Single,High School,South,844.96179966873,19960.96399495062,35.50847532483145,52.40986087297587,9,Yes,Prepaid,2,8,Voice Plan,Evening,57,0,UPI,On Time,427.0881203607095,322,8,High,5,Low
CUST_00353,45,Female,Retired,>$100K,5,Single,Master’s,West,755.308122765515,7693.469293111951,10.415918543543398,51.69522743138106,28,No,Corporate Plan,3,5,Voice-Data Plan,Night,24,7,Net Banking,Late by >5 Days,224.66189994512692,616,0,Moderate,3,Low
CUST_00354,47,Female,Student,<$50K,5,Single,Bachelor’s,North,979.5987114371158,1660.064341676281,133.4571670337118,50.53936712158918,17,No,Corporate Plan,3,8,Voice Plan,Afternoon,116,8,Debit Card,Late by >5 Days,375.3735783022591,38,5,High,6,Low
CUST_00355,35,Female,Professional,$50K–$100K,5,Single,PhD,West,776.5310653953708,18815.63398037904,69.96517535211326,57.5176322750713,4,No,Family Plan,2,8,Data-Only Plan,Night,63,9,UPI,On Time,120.91537172477929,735,0,Low,0,Medium
CUST_00356,44,Male,Unemployed,<$50K,4,Divorced,High School,South,789.9600530498576,15820.247378391869,87.88132516834575,23.471470557579625,42,Yes,Prepaid,1,1,Data-Only Plan,Night,201,6,Net Banking,Late by <5 Days,305.00617390583403,809,6,Moderate,1,High
CUST_00357,38,Male,Unemployed,>$100K,2,Divorced,PhD,West,502.12941261856787,12302.119401851036,88.2315224518791,48.98328544636925,8,No,Corporate Plan,2,2,Data-Only Plan,Evening,38,2,Net Banking,Late by <5 Days,105.8368493588685,97,9,Low,1,Medium
CUST_00358,63,Male,Unemployed,<$50K,1,Divorced,Master’s,North,736.2774760444889,18113.566625828964,175.2148650868401,46.593386291538984,38,No,Postpaid,0,6,Data-Only Plan,Evening,29,4,UPI,Late by <5 Days,295.7324025385438,106,0,High,5,Low
CUST_00359,36,Female,Retired,<$50K,1,Divorced,Master’s,North,362.57955303139477,10021.625321713014,15.632858806350544,11.05933553612128,27,No,Prepaid,1,2,Voice-Data Plan,Afternoon,319,0,UPI,On Time,423.669189952991,563,3,Moderate,1,Medium
CUST_00360,29,Male,Unemployed,<$50K,3,Single,PhD,West,777.1066257789214,9150.486594392898,155.50681912275348,10.234996560578612,48,No,Postpaid,0,8,Voice-Data Plan,Evening,192,9,Net Banking,On Time,89.70859424855033,452,0,High,7,Medium
CUST_00361,18,Female,Retired,<$50K,1,Single,Master’s,West,480.1225992223711,12399.216346914582,128.85653605624935,12.053352706685374,7,No,Postpaid,2,8,Data-Only Plan,Night,115,1,UPI,Late by >5 Days,318.2716546408862,763,6,Low,8,Medium
CUST_00362,35,Female,Student,<$50K,3,Divorced,High School,West,888.3917715618438,12307.870795035695,15.711413857524072,25.165212158643396,35,Yes,Family Plan,0,8,Voice Plan,Morning,11,7,Credit Card,Late by >5 Days,296.78894074938694,850,3,High,1,High
CUST_00363,60,Female,Retired,<$50K,5,Single,PhD,East,145.2524500105489,13685.148615654627,133.3243371374055,36.06679594795553,27,Yes,Postpaid,0,10,Voice Plan,Afternoon,290,8,Net Banking,On Time,477.22084005820307,654,7,Moderate,5,Medium
CUST_00364,36,Male,Unemployed,$50K–$100K,4,Single,PhD,North,694.3290514074122,12052.702150251798,172.41754809228055,38.565899733411506,24,Yes,Prepaid,2,5,Voice Plan,Night,173,5,Credit Card,Late by <5 Days,398.7660404278232,172,9,High,1,High
CUST_00365,51,Female,Unemployed,>$100K,2,Married,Bachelor’s,North,787.7319530549876,8139.327731022305,133.01231552141488,52.90207748916767,12,No,Prepaid,4,9,Voice-Data Plan,Morning,166,7,Net Banking,Late by <5 Days,131.7350900556612,324,8,Low,1,Low
CUST_00366,41,Male,Unemployed,$50K–$100K,5,Divorced,High School,North,115.02465489396069,12377.937598641478,38.58011424682523,16.386025409523455,27,No,Corporate Plan,2,1,Data-Only Plan,Evening,65,6,Net Banking,Late by >5 Days,366.65389983654785,453,1,High,9,Medium
CUST_00367,60,Male,Unemployed,>$100K,3,Married,PhD,South,977.1309380217449,12383.177622838208,190.17628504012796,32.897302829403856,27,No,Postpaid,3,1,Voice-Data Plan,Morning,229,1,Credit Card,Late by >5 Days,401.8912060954093,190,5,Moderate,3,Low
CUST_00368,32,Male,Student,$50K–$100K,1,Married,High School,East,914.9941402815375,16716.17832757343,57.289448847680916,12.928773477522752,7,No,Family Plan,1,5,Voice-Data Plan,Night,236,1,Net Banking,Late by <5 Days,464.40611279223344,651,3,Low,2,Medium
CUST_00369,58,Male,Retired,$50K–$100K,2,Married,Bachelor’s,North,914.6615517520802,11667.148662870824,193.66560975004398,51.25304855078463,49,No,Corporate Plan,0,6,Voice-Data Plan,Afternoon,341,5,Credit Card,Late by <5 Days,151.15910690882444,223,9,High,4,Medium
CUST_00370,36,Male,Professional,$50K–$100K,4,Married,High School,East,102.94943740924947,10627.318073716744,142.79237901619993,4.283246887102116,7,No,Family Plan,1,8,Voice Plan,Night,243,0,Debit Card,Late by <5 Days,294.8905403040163,333,9,Moderate,0,High
CUST_00371,33,Female,Student,<$50K,2,Divorced,Bachelor’s,East,493.1787904957048,2892.7538517840126,88.72616152782402,42.77838885376204,35,Yes,Family Plan,3,1,Voice Plan,Afternoon,281,7,Debit Card,Late by <5 Days,11.870090940906463,874,1,High,1,High
CUST_00372,27,Male,Student,<$50K,2,Single,Master’s,South,899.3178888598409,19009.604638094053,126.13842410890456,27.66314033082906,32,Yes,Prepaid,1,10,Voice Plan,Afternoon,12,0,Net Banking,Late by >5 Days,378.8919191693461,425,4,Moderate,9,High
CUST_00373,31,Female,Professional,<$50K,4,Single,PhD,South,468.71746638259066,3852.9080319706945,194.7991521351482,29.864135330118945,26,No,Family Plan,0,6,Voice Plan,Morning,93,1,Credit Card,Late by <5 Days,171.91031624884334,820,8,Low,0,Low
CUST_00374,47,Male,Student,>$100K,1,Single,Bachelor’s,West,679.8475948297926,19758.160921883587,152.014298065736,32.30531908808223,27,No,Postpaid,4,5,Data-Only Plan,Night,126,6,Credit Card,Late by >5 Days,86.09495832723013,316,1,High,8,Low
CUST_00375,35,Female,Retired,<$50K,1,Single,High School,East,102.28422190079164,14986.671572549798,185.73893828141627,58.354881731174885,15,No,Prepaid,1,5,Data-Only Plan,Evening,172,1,UPI,Late by <5 Days,320.67556815853453,181,7,Moderate,9,Medium
CUST_00376,33,Male,Unemployed,$50K–$100K,2,Single,High School,South,377.8461561662768,5327.052784896636,148.61992822267138,18.431745706837265,24,No,Postpaid,1,1,Voice-Data Plan,Afternoon,152,6,Net Banking,Late by >5 Days,131.47951514986656,549,1,High,8,High
CUST_00377,59,Female,Student,<$50K,4,Married,High School,South,222.90726121982982,17751.225806969087,26.282750500813606,27.014681872454034,28,No,Prepaid,4,3,Voice Plan,Evening,163,4,Credit Card,Late by >5 Days,398.3849666153005,706,0,Low,0,High
CUST_00378,53,Male,Retired,$50K–$100K,5,Single,Bachelor’s,North,58.744547298752096,12388.234871466468,191.97274911504357,18.446200946274704,16,No,Postpaid,1,2,Voice Plan,Afternoon,213,0,Net Banking,Late by <5 Days,211.78686361551263,245,0,Low,6,Medium
CUST_00379,40,Male,Retired,$50K–$100K,3,Married,PhD,East,642.6822147670628,3316.4959042806922,63.50250727844405,14.199890607054506,40,Yes,Prepaid,2,1,Voice Plan,Evening,186,1,Credit Card,On Time,399.1488734539203,510,3,Low,2,High
CUST_00380,21,Female,Student,$50K–$100K,5,Married,Master’s,South,409.0279444418946,15097.889270525659,91.52411954389738,13.936749605904154,28,No,Postpaid,1,5,Voice-Data Plan,Afternoon,147,1,Credit Card,On Time,93.53242056087585,417,7,Moderate,1,High
CUST_00381,21,Female,Unemployed,<$50K,3,Divorced,PhD,East,105.3063380072341,16002.296942052897,165.93192087660978,48.56211613617114,2,No,Postpaid,3,8,Voice-Data Plan,Afternoon,4,4,UPI,On Time,129.07096841609118,623,5,Low,8,Low
CUST_00382,53,Female,Professional,$50K–$100K,1,Single,High School,South,994.458742081358,9403.391638729423,81.40099877871441,18.509491641181175,44,No,Corporate Plan,2,9,Voice Plan,Afternoon,299,2,Credit Card,On Time,25.29576869451744,219,1,Low,5,Medium
CUST_00383,20,Male,Student,<$50K,2,Married,High School,South,678.2267485685638,12723.156630790407,107.12996907339027,20.399671250585996,33,No,Prepaid,2,3,Data-Only Plan,Evening,317,1,Debit Card,Late by <5 Days,483.742618190933,13,0,Low,6,Medium
CUST_00384,64,Male,Unemployed,$50K–$100K,1,Single,Master’s,West,68.90462990900319,14551.000208234713,11.808890794484862,23.516699111843778,21,No,Family Plan,3,9,Data-Only Plan,Night,71,8,Debit Card,Late by >5 Days,137.87478782211866,216,5,High,7,High
CUST_00385,26,Male,Student,$50K–$100K,4,Single,Master’s,East,755.0770024387743,1369.8561947546496,60.22715422533601,17.999055343704754,1,No,Family Plan,4,5,Voice Plan,Morning,362,2,UPI,Late by >5 Days,307.091882308884,670,2,Low,8,High
CUST_00386,25,Male,Professional,$50K–$100K,3,Single,Master’s,East,503.7958197289757,6945.959641697495,80.46504007415392,41.16641468157321,41,Yes,Family Plan,3,1,Data-Only Plan,Evening,120,6,UPI,Late by >5 Days,346.1770004817329,730,9,Low,8,Low
CUST_00387,54,Male,Retired,<$50K,3,Divorced,High School,East,204.59815860526032,17345.902207271378,90.1684607508482,45.55448093524817,20,Yes,Corporate Plan,2,3,Voice-Data Plan,Afternoon,146,8,UPI,On Time,460.0223617653611,893,5,Low,1,High
CUST_00388,27,Male,Unemployed,<$50K,1,Married,Master’s,North,724.7745122494658,19513.4184923658,188.80198102980836,41.95266861020861,19,Yes,Corporate Plan,2,3,Voice Plan,Evening,32,4,Credit Card,Late by <5 Days,359.41137841505116,147,3,High,6,Low
CUST_00389,64,Female,Student,$50K–$100K,4,Divorced,Bachelor’s,West,689.8911350251727,16294.47667169572,155.18963016649877,24.530233743621267,9,No,Family Plan,1,7,Data-Only Plan,Night,55,3,UPI,Late by >5 Days,138.55718648816685,895,6,High,0,Low
CUST_00390,25,Male,Professional,<$50K,2,Married,High School,West,890.0747359477626,13366.798997149575,58.97933177963005,16.04656606613316,15,No,Postpaid,4,7,Voice-Data Plan,Morning,312,1,UPI,On Time,372.40854821064437,855,2,High,5,Medium
CUST_00391,39,Female,Professional,$50K–$100K,5,Divorced,Bachelor’s,South,740.0939880508106,4855.599567172816,135.69166795745852,39.04702390700601,28,No,Family Plan,0,5,Voice Plan,Night,228,5,Debit Card,Late by <5 Days,330.8823772629237,893,6,Low,9,Medium
CUST_00392,49,Male,Retired,$50K–$100K,4,Divorced,Bachelor’s,East,919.8333571562662,2210.660701821425,143.87327130509556,34.37192717406952,15,No,Family Plan,1,8,Voice-Data Plan,Morning,340,2,UPI,Late by >5 Days,444.33337307857585,807,9,High,5,High
CUST_00393,36,Male,Student,$50K–$100K,1,Married,Bachelor’s,South,414.5501836557238,6665.9399300059285,194.05517695036804,20.508266185649944,34,No,Family Plan,1,10,Data-Only Plan,Evening,354,7,Net Banking,On Time,89.92028172218308,968,4,Moderate,1,High
CUST_00394,50,Female,Student,<$50K,4,Single,Bachelor’s,East,700.3200902652903,13653.626444096575,103.05426867368354,58.452947162673865,40,No,Postpaid,2,9,Data-Only Plan,Afternoon,270,1,Credit Card,Late by <5 Days,68.6222475647511,121,2,Low,0,Medium
CUST_00395,44,Female,Professional,$50K–$100K,2,Divorced,PhD,North,800.5604837801857,11962.633614682196,92.14596640570508,12.726827164322765,44,No,Prepaid,2,7,Voice-Data Plan,Afternoon,300,4,Debit Card,Late by >5 Days,479.2536628486239,818,0,High,6,Medium
CUST_00396,57,Male,Professional,$50K–$100K,2,Divorced,Master’s,South,625.1111269975079,1600.2784618530884,33.46849609499541,7.973360129575347,17,No,Family Plan,0,10,Voice Plan,Evening,36,7,Debit Card,Late by <5 Days,102.94149804993802,427,9,Moderate,3,Low
CUST_00397,44,Female,Unemployed,<$50K,4,Divorced,Bachelor’s,South,997.9566814339516,12102.639561029979,29.57384262901889,11.97859711924621,46,No,Prepaid,2,7,Data-Only Plan,Morning,86,4,Net Banking,Late by <5 Days,356.8184009639406,838,2,Moderate,6,High
CUST_00398,34,Female,Professional,<$50K,1,Divorced,PhD,South,235.073198328905,19819.40864936507,100.15978542594411,43.41802043519304,33,No,Corporate Plan,2,1,Data-Only Plan,Night,218,2,UPI,On Time,106.27528857021929,71,3,Moderate,9,Medium
CUST_00399,60,Female,Retired,<$50K,3,Single,Bachelor’s,West,821.9372704693512,9043.858321181127,101.97616005401481,10.144334979546237,13,No,Postpaid,2,5,Voice-Data Plan,Afternoon,65,7,Credit Card,Late by >5 Days,481.77614662402823,935,9,High,2,Medium
CUST_00400,63,Female,Professional,<$50K,2,Single,Bachelor’s,East,258.9449640545769,12416.32834947169,130.5740767091909,34.56281633610299,5,Yes,Postpaid,4,2,Data-Only Plan,Night,62,1,Net Banking,Late by <5 Days,447.69359741670394,174,6,Moderate,3,High
CUST_00401,35,Female,Retired,>$100K,5,Divorced,Bachelor’s,East,231.77957558885666,10131.847608300886,7.651188653210658,33.62214669430326,14,No,Postpaid,4,5,Voice-Data Plan,Evening,357,1,UPI,Late by >5 Days,95.30000989424519,101,0,Moderate,9,Medium
CUST_00402,53,Male,Student,<$50K,3,Divorced,Bachelor’s,South,817.7131961445161,6675.878533895882,61.1743235280338,42.28072656243303,35,No,Prepaid,0,4,Data-Only Plan,Night,264,1,Credit Card,Late by >5 Days,26.536269272518066,292,9,High,9,High
CUST_00403,64,Male,Professional,>$100K,5,Divorced,Bachelor’s,South,193.26565851515298,3610.270246083929,121.80534548234273,45.61399406041888,31,No,Family Plan,0,7,Data-Only Plan,Evening,250,8,Net Banking,Late by >5 Days,377.7622225621199,781,6,Low,7,Low
CUST_00404,48,Female,Student,<$50K,5,Divorced,High School,West,780.0602233561976,14057.503754611374,45.33949083184711,32.32405861629907,32,No,Prepaid,1,3,Voice Plan,Evening,113,6,UPI,Late by <5 Days,203.17074880580088,207,7,Moderate,5,Low
CUST_00405,34,Male,Retired,$50K–$100K,3,Married,PhD,West,814.0922656052385,9639.184326909719,137.936926242139,44.709707201896975,27,No,Prepaid,0,3,Data-Only Plan,Morning,59,5,Credit Card,On Time,120.52866388563649,987,9,Low,3,Medium
CUST_00406,30,Female,Retired,$50K–$100K,4,Single,Master’s,West,164.62042576117472,5670.028998391037,131.1009292326713,57.61262941801199,8,No,Prepaid,4,2,Data-Only Plan,Morning,275,5,Credit Card,Late by <5 Days,205.73574172523095,6,3,High,7,Medium
CUST_00407,37,Female,Student,$50K–$100K,3,Single,High School,South,103.56707201070887,19262.755843769548,50.154664484129476,49.92186950377504,28,No,Corporate Plan,3,2,Data-Only Plan,Evening,117,6,Net Banking,On Time,466.5881018151433,696,3,Moderate,4,Low
CUST_00408,46,Male,Unemployed,<$50K,1,Divorced,Master’s,East,306.57395849488825,16175.413166527878,26.514761560972616,45.08110768798477,22,No,Postpaid,4,7,Voice Plan,Morning,69,2,UPI,Late by <5 Days,373.6395686841662,627,6,Moderate,9,Low
CUST_00409,50,Male,Unemployed,$50K–$100K,2,Married,PhD,West,593.015482091748,6524.956767631957,66.34530514916075,31.61584890496978,6,No,Family Plan,1,10,Data-Only Plan,Evening,334,7,UPI,Late by >5 Days,370.65313332937194,261,9,Moderate,6,Medium
CUST_00410,21,Female,Professional,>$100K,4,Divorced,Bachelor’s,South,715.5657314920946,2555.5932366953875,181.4148533115682,21.52741116345115,30,Yes,Corporate Plan,0,10,Voice-Data Plan,Morning,211,3,Net Banking,On Time,6.332081438364334,34,7,High,7,Medium
CUST_00411,63,Female,Unemployed,<$50K,3,Married,High School,East,667.646684002655,17332.376671211015,43.025038082797856,9.479031993572594,33,No,Prepaid,4,4,Voice Plan,Night,173,2,Credit Card,Late by <5 Days,450.7250759719414,723,6,Low,4,Low
CUST_00412,41,Female,Professional,<$50K,2,Single,Master’s,South,433.3423729837065,15158.261799187063,187.5741410739882,2.728882229616671,23,Yes,Prepaid,3,10,Data-Only Plan,Night,188,7,Net Banking,On Time,145.32843441220905,481,4,Low,3,Medium
