Customer_ID,Age,Gender,Occupation,Income_Bracket,Family_Size,Marital_Status,Education_Level,Region,Monthly_Revenue,CLTV,Avg_Monthly_Data_Usage_GB,Avg_Call_Duration_Minutes,Monthly_Transactions,Churn_Status,Subscription_Type,Retention_Offers_Availed,Feedback_Score,Preferred_Product_Type,Peak_Usage_Time,Last_Interaction_Days,Number_of_Complaints,Payment_Method,Bill_Payment_Timeliness,Outstanding_Balance,Loyalty_Points,Campaign_Responses,Social_Media_Activity,Network_Complaints,Service_Downtime_Impact,Segment
CUST_00295,19,Male,Student,$50K–$100K,4,Divorced,PhD,West,866.8326436217121,15448.061921966962,178.95875853302638,39.16339650665648,19,No,Postpaid,2,4,Data-Only Plan,Morning,286,0,Credit Card,Late by >5 Days,278.4402950739829,247,7,Moderate,0,Low,High-Value
CUST_00296,52,Male,Unemployed,$50K–$100K,3,Divorced,Master’s,East,83.25751906646536,10745.521130720548,129.33567815317883,37.87380515418608,2,Yes,Corporate Plan,2,4,Data-Only Plan,Evening,41,2,UPI,Late by <5 Days,139.02437416666962,100,9,Low,5,Low,Low-Value
CUST_00297,33,Female,Retired,$50K–$100K,1,Single,Master’s,East,798.0046777548503,14377.582155105443,58.36206385630633,38.66268406780547,12,No,Corporate Plan,4,6,Voice Plan,Evening,11,2,UPI,Late by >5 Days,199.282980800027,701,1,Low,8,High,High-Value
CUST_00298,58,Female,Retired,$50K–$100K,5,Divorced,Master’s,West,440.7724931741867,18768.26964780337,60.45779133979607,19.12159323814848,17,No,Family Plan,3,4,Voice Plan,Night,320,6,Credit Card,On Time,85.0651636918045,95,6,Low,2,Low,Low-Value
CUST_00299,53,Male,Professional,<$50K,3,Divorced,Master’s,East,880.0367741731138,8140.295301075639,178.34881453965687,51.72109551973964,10,No,Family Plan,3,5,Voice-Data Plan,Afternoon,233,6,UPI,On Time,380.9436394453762,383,5,Low,2,High,High-Value
CUST_00300,50,Non-Binary,Student,<$50K,2,Married,PhD,East,656.0565495505018,14454.314863111882,3.713170757258472,57.6088587943693,34,No,Prepaid,3,6,Voice-Data Plan,Afternoon,328,0,UPI,Late by <5 Days,386.737008911384,281,1,Moderate,1,High,High-Value
CUST_00301,21,Female,Student,<$50K,1,Married,Master’s,North,841.9609774367605,10038.068542208215,65.22258797260105,13.84503826571094,6,No,Postpaid,1,5,Voice Plan,Evening,130,2,Debit Card,Late by >5 Days,437.5604961912472,321,4,High,3,Low,High-Value
CUST_00302,50,Male,Professional,<$50K,4,Single,High School,North,524.4601813734936,13813.593384465648,111.31697956205744,6.200977330062023,8,Yes,Prepaid,4,7,Voice-Data Plan,Night,114,7,UPI,Late by <5 Days,13.301281798281938,395,6,Moderate,9,Low,Low-Value
CUST_00303,31,Male,Retired,$50K–$100K,1,Single,Master’s,East,558.2742293689862,15494.973375532918,30.4952749577656,12.47756695694056,11,No,Postpaid,4,9,Data-Only Plan,Evening,217,8,Net Banking,Late by <5 Days,280.99067081318964,277,7,High,2,Low,Low-Value
CUST_00304,38,Male,Unemployed,>$100K,2,Single,PhD,West,187.16825052698388,1863.5975082801235,19.32765208571837,49.41257621608741,12,No,Family Plan,3,10,Voice-Data Plan,Afternoon,136,6,Debit Card,On Time,107.1277171715922,528,2,Low,1,Medium,Mid-Value
CUST_00305,37,Male,Professional,<$50K,5,Married,Master’s,South,794.7879907548877,13285.408435024576,163.23998988702144,40.92203345437101,9,Yes,Family Plan,3,7,Voice-Data Plan,Evening,105,6,Net Banking,Late by >5 Days,170.44150774617856,262,0,High,0,High,High-Value
CUST_00306,25,Male,Unemployed,<$50K,5,Single,High School,West,448.4201310836231,5308.082503731947,178.98647334105294,38.52679319800847,2,No,Postpaid,0,7,Data-Only Plan,Afternoon,178,7,UPI,On Time,392.47780764325375,618,6,Low,2,Low,Mid-Value
CUST_00307,24,Male,Retired,<$50K,5,Single,PhD,South,525.0761123580035,13730.618218343769,164.8976777388397,24.705794971456044,8,No,Postpaid,0,4,Voice-Data Plan,Afternoon,15,5,Credit Card,Late by >5 Days,96.01682618074808,579,4,Moderate,9,Medium,High-Value
CUST_00308,20,Male,Student,>$100K,4,Single,PhD,West,795.8428283909223,9898.273532742456,179.8587900577322,35.09185031917471,11,No,Family Plan,2,1,Data-Only Plan,Afternoon,241,2,Debit Card,On Time,319.1708752905448,639,4,High,5,Low,High-Value
CUST_00309,34,Male,Retired,<$50K,3,Married,High School,North,618.9031300754671,15697.502095432856,111.06928224061592,19.16457339118768,36,No,Family Plan,2,8,Voice-Data Plan,Morning,333,0,Credit Card,On Time,327.28309561179907,292,6,Moderate,8,High,High-Value
CUST_00310,50,Female,Professional,$50K–$100K,3,Divorced,High School,East,241.04379107053407,3344.6154889063323,162.63936607707802,29.15480468565972,10,No,Prepaid,4,4,Voice Plan,Morning,225,6,Debit Card,Late by >5 Days,477.0469574511503,293,0,Low,4,Medium,Mid-Value
CUST_00311,29,Male,Student,<$50K,1,Single,High School,East,610.721026193348,12900.124681467709,77.42448503982898,47.790718673868696,21,Yes,Family Plan,4,1,Voice-Data Plan,Evening,241,0,Credit Card,Late by >5 Days,387.5804642644685,607,7,Moderate,2,High,High-Value
CUST_00312,39,Female,Professional,<$50K,4,Divorced,High School,North,437.251215080673,6290.943849623494,133.58730443432867,58.89325424987226,20,Yes,Postpaid,1,5,Voice Plan,Afternoon,140,0,Debit Card,On Time,401.8175735768467,394,9,Low,4,Low,Mid-Value
CUST_00313,39,Male,Professional,>$100K,5,Single,High School,South,496.0492649416696,17206.65791128124,197.77827074644367,56.01684649179831,48,No,Prepaid,1,8,Voice Plan,Morning,198,8,Debit Card,Late by >5 Days,265.8003745089468,512,4,Low,4,Low,High-Value
CUST_00314,63,Non-Binary,Retired,>$100K,5,Divorced,PhD,South,76.8957106825344,18639.28660708984,45.91981704398636,56.09809062792868,8,No,Postpaid,0,4,Voice Plan,Evening,111,9,Net Banking,On Time,93.39040358118534,920,7,Low,4,Low,Low-Value
CUST_00315,47,Male,Professional,<$50K,2,Married,PhD,South,249.52788204046752,19931.567579902054,78.59004951192505,24.73120035597963,36,No,Corporate Plan,2,8,Voice Plan,Evening,126,6,Credit Card,Late by >5 Days,212.78168285917585,809,9,Moderate,6,Medium,Low-Value
CUST_00316,55,Male,Retired,>$100K,2,Married,Master’s,North,316.98617731197686,16124.140646118383,96.52942808470704,28.658602949900665,29,No,Prepaid,0,8,Voice Plan,Evening,20,3,Net Banking,On Time,274.7447867559102,179,9,Moderate,4,Medium,Low-Value
CUST_00317,55,Non-Binary,Student,$50K–$100K,5,Single,Master’s,South,727.3120074658655,15320.947338132086,28.465081916990293,42.63248838576991,42,No,Postpaid,0,3,Data-Only Plan,Evening,146,5,Net Banking,On Time,339.2096258568562,919,4,High,6,Medium,High-Value
CUST_00318,62,Female,Retired,$50K–$100K,5,Divorced,Bachelor’s,North,60.91784963320955,5094.51441848347,17.126683482546298,55.409323755025774,12,No,Family Plan,2,9,Data-Only Plan,Evening,88,0,Credit Card,On Time,303.8545559159636,692,6,High,8,Medium,Low-Value
CUST_00319,25,Female,Student,<$50K,4,Married,Master’s,West,438.33839816767545,7384.134120812066,166.11485039800326,9.377661301772994,14,Yes,Corporate Plan,1,3,Data-Only Plan,Night,302,6,Debit Card,Late by <5 Days,196.98891445862176,234,9,Moderate,4,Low,Mid-Value
CUST_00320,44,Male,Retired,$50K–$100K,3,Single,Master’s,West,927.8255269044462,9847.96829348331,195.38208019268964,18.95026996580455,48,No,Postpaid,2,1,Voice Plan,Afternoon,202,5,Net Banking,Late by >5 Days,132.65655349792073,951,2,Moderate,1,Low,High-Value
CUST_00321,44,Male,Unemployed,<$50K,2,Single,High School,North,156.28658572166765,15694.239907862744,81.54028770210208,9.215563831052462,21,No,Prepaid,3,2,Voice-Data Plan,Evening,84,3,Credit Card,On Time,84.11542160184155,830,1,Moderate,4,Low,Low-Value
CUST_00322,51,Female,Unemployed,$50K–$100K,3,Married,High School,East,540.6031688076805,18384.351436481404,18.442317402736,37.108503267607865,22,No,Postpaid,3,6,Data-Only Plan,Night,166,6,Debit Card,Late by <5 Days,346.92269313613315,336,5,Moderate,7,Medium,Low-Value
CUST_00323,38,Female,Professional,<$50K,4,Married,Master’s,West,797.1962632713047,4593.642900436707,14.09654037742472,19.071758816364717,21,Yes,Corporate Plan,3,10,Voice-Data Plan,Afternoon,71,2,Net Banking,On Time,322.6993371562425,7,4,Low,3,Medium,Mid-Value
CUST_00324,47,Female,Retired,<$50K,5,Single,Bachelor’s,South,945.4047421441109,18524.982208731955,178.37232306569945,20.240363298241835,44,No,Prepaid,4,2,Voice-Data Plan,Morning,297,0,Net Banking,Late by <5 Days,343.6862328789033,442,8,Low,1,Low,High-Value
CUST_00325,50,Female,Retired,<$50K,3,Divorced,High School,North,759.4378075570321,14216.868394727102,93.2990356958083,5.184041609790775,30,No,Corporate Plan,1,6,Voice Plan,Evening,8,3,Net Banking,On Time,186.26372640139743,940,9,Low,9,Low,High-Value
CUST_00326,45,Male,Student,$50K–$100K,5,Divorced,Master’s,South,734.5372712121858,12604.643883015731,64.685435995916,21.63796764664792,39,No,Postpaid,1,1,Voice Plan,Night,280,2,Debit Card,On Time,131.2039112853725,538,3,Moderate,2,Medium,High-Value
CUST_00327,64,Female,Professional,<$50K,5,Divorced,Master’s,South,835.1636856859743,4796.984154356851,95.81579297664052,51.88729393669354,20,Yes,Family Plan,4,1,Voice Plan,Morning,257,0,Net Banking,Late by <5 Days,379.8606643404627,819,2,Low,8,High,Mid-Value
CUST_00328,50,Male,Retired,$50K–$100K,1,Single,PhD,East,473.89115992866647,2054.975623373861,64.34251484377711,14.751295901559262,24,No,Family Plan,0,5,Data-Only Plan,Night,274,1,Debit Card,Late by <5 Days,386.82369752766704,657,8,Low,8,Low,Mid-Value
CUST_00329,22,Male,Professional,>$100K,3,Married,Bachelor’s,South,815.5523059869414,11800.83307165086,98.31811928621636,42.01606050639388,23,No,Postpaid,3,10,Voice Plan,Afternoon,237,4,UPI,Late by >5 Days,227.8081869834203,90,7,High,7,Low,High-Value
CUST_00330,36,Male,Unemployed,<$50K,3,Single,PhD,East,57.566184508178566,13378.797983248956,172.05172298666943,38.14807235137697,7,No,Postpaid,3,9,Data-Only Plan,Afternoon,19,7,Net Banking,Late by >5 Days,305.9520423836621,853,5,High,7,Low,Low-Value
CUST_00331,21,Female,Retired,$50K–$100K,5,Married,Bachelor’s,West,928.3330026079648,5004.847537739077,118.86797284135704,51.9455918937778,9,Yes,Postpaid,0,8,Data-Only Plan,Morning,232,0,UPI,Late by <5 Days,186.7598321158706,271,0,Low,7,Medium,Mid-Value
CUST_00332,52,Male,Retired,<$50K,4,Divorced,High School,North,471.1411840413165,11572.667910683673,139.2361007892249,8.804988911411257,1,No,Prepaid,2,3,Data-Only Plan,Night,220,3,Credit Card,Late by >5 Days,350.97360005990333,833,9,Low,7,Low,High-Value
CUST_00333,34,Male,Professional,$50K–$100K,1,Divorced,Bachelor’s,South,575.7111784724602,17273.3746524889,73.56946457063297,58.67780766035755,26,Yes,Corporate Plan,2,3,Data-Only Plan,Evening,325,3,Net Banking,Late by <5 Days,417.8607983239356,4,0,Low,7,Low,High-Value
CUST_00334,61,Female,Retired,<$50K,5,Married,Master’s,North,292.1381364691382,16866.25296364538,147.96266982359322,35.37509011638157,38,No,Corporate Plan,1,1,Voice Plan,Evening,16,4,Credit Card,Late by >5 Days,344.1166386678247,593,5,Moderate,0,Low,Low-Value
CUST_00335,45,Male,Professional,$50K–$100K,2,Married,Master’s,South,755.4042911984003,18619.748431139647,133.6567998909951,59.73297498846205,38,No,Corporate Plan,4,3,Data-Only Plan,Morning,88,6,Credit Card,On Time,256.2913134235683,898,2,High,5,Low,High-Value
CUST_00336,47,Female,Retired,$50K–$100K,2,Single,Bachelor’s,North,122.80401615148637,7951.830381580728,24.792837552659236,54.7793688260852,44,No,Postpaid,1,1,Voice Plan,Morning,195,7,Credit Card,Late by >5 Days,229.32897974618515,218,2,High,8,Low,Low-Value
CUST_00337,46,Male,Student,>$100K,1,Divorced,Bachelor’s,South,879.0040124194935,7042.941878467455,114.95592777000134,14.069519054673242,22,No,Corporate Plan,2,8,Voice Plan,Morning,349,5,UPI,On Time,321.1598254878721,117,5,High,7,High,High-Value
CUST_00338,63,Female,Professional,$50K–$100K,4,Single,Bachelor’s,South,836.7109875560257,15239.094113635363,52.09195576564184,4.313558584295473,44,Yes,Postpaid,0,1,Data-Only Plan,Night,83,0,Debit Card,On Time,339.9054458006651,592,2,Low,2,High,High-Value
CUST_00339,23,Female,Retired,<$50K,5,Single,PhD,South,255.2571104325281,9191.135696843096,161.01503825708497,16.08270653392633,10,No,Prepaid,1,5,Voice Plan,Evening,86,6,UPI,Late by >5 Days,279.3647217622695,975,9,Moderate,0,Low,Mid-Value
CUST_00340,52,Male,Unemployed,$50K–$100K,3,Single,Bachelor’s,South,818.8581783709992,2663.424616527832,85.76160398492095,32.12625529096577,6,No,Family Plan,3,9,Voice-Data Plan,Evening,306,2,UPI,Late by <5 Days,312.4711375536975,581,5,High,1,Low,Mid-Value
CUST_00341,58,Male,Retired,$50K–$100K,1,Divorced,High School,South,797.0398464084075,6373.221482739495,198.94214887410092,11.12418565684621,17,No,Postpaid,3,7,Voice Plan,Evening,337,5,Credit Card,On Time,48.29434124726612,114,4,High,1,Low,High-Value
CUST_00342,54,Male,Unemployed,$50K–$100K,4,Single,PhD,South,650.6057678662515,8953.063425098293,19.407587149853796,10.880124926561322,38,No,Postpaid,0,4,Voice Plan,Morning,153,7,Net Banking,On Time,475.8827580711634,262,3,Moderate,6,Low,Mid-Value
CUST_00343,41,Male,Unemployed,<$50K,3,Single,PhD,South,404.8441680547032,6557.812084048788,156.28922468529154,28.29301927920403,24,No,Family Plan,2,9,Data-Only Plan,Evening,227,6,Debit Card,Late by >5 Days,395.386531866017,305,7,Low,5,Medium,Mid-Value
CUST_00344,46,Non-Binary,Student,>$100K,2,Single,Bachelor’s,South,307.9238164727745,7311.905847999111,135.06664497488913,2.9628102989921468,10,No,Family Plan,3,9,Data-Only Plan,Afternoon,263,9,Credit Card,Late by <5 Days,186.96393485339192,653,1,Low,1,Medium,Low-Value
CUST_00345,63,Male,Professional,$50K–$100K,2,Single,High School,South,270.1944107748825,6581.742217313425,153.73226728755037,8.191396869403956,8,Yes,Prepaid,3,2,Voice Plan,Morning,222,5,Debit Card,Late by <5 Days,281.406305476815,421,6,High,7,Medium,Mid-Value
CUST_00346,48,Female,Retired,$50K–$100K,3,Single,PhD,North,352.6785146254268,1788.4841764785094,62.198429302600815,25.535819025068907,21,No,Corporate Plan,4,10,Data-Only Plan,Evening,120,8,UPI,Late by >5 Days,23.66226506821068,999,3,High,8,High,Mid-Value
CUST_00347,52,Male,Student,<$50K,1,Single,Master’s,East,908.3805212609038,13104.799315664408,98.91884338709772,4.724664643270021,6,No,Postpaid,1,10,Voice-Data Plan,Night,172,8,Debit Card,Late by <5 Days,20.6139069995302,206,1,Moderate,6,Low,High-Value
CUST_00348,50,Female,Retired,$50K–$100K,2,Divorced,PhD,South,123.7587371893422,12348.555986715915,159.50519542501797,24.40854833087623,21,No,Corporate Plan,2,6,Voice-Data Plan,Morning,3,0,Debit Card,Late by >5 Days,125.39916755598136,622,6,High,3,Medium,Low-Value
CUST_00349,38,Female,Unemployed,<$50K,5,Single,Bachelor’s,East,837.4277124403108,13414.28647109493,47.27572499255015,28.96636969095826,39,No,Postpaid,1,4,Data-Only Plan,Afternoon,341,0,Net Banking,Late by >5 Days,344.8508211823116,302,0,Moderate,0,Low,High-Value
CUST_00350,49,Female,Professional,$50K–$100K,3,Married,High School,South,381.4455712897324,4653.888024638922,45.98060616094176,27.62473023031375,24,No,Prepaid,2,8,Voice Plan,Afternoon,127,0,Credit Card,Late by >5 Days,426.0738739000058,111,3,High,3,Low,Mid-Value
CUST_00351,40,Male,Retired,<$50K,3,Single,Bachelor’s,South,545.5194262107902,6617.43629063722,110.65913970569154,52.28131658678216,33,No,Family Plan,3,7,Voice-Data Plan,Night,109,7,Debit Card,On Time,279.59293998992416,416,8,High,3,High,Mid-Value
CUST_00352,50,Male,Retired,$50K–$100K,2,Single,Master’s,North,804.7613519660662,12772.702611953524,105.1891523264413,32.27368484805221,18,Yes,Prepaid,4,7,Voice-Data Plan,Night,354,9,Debit Card,On Time,266.0663697911762,554,3,High,7,High,High-Value
CUST_00353,20,Male,Unemployed,>$100K,1,Divorced,Master’s,West,890.1577196718227,12392.923800738508,57.17023161217364,28.61084728620456,28,No,Family Plan,1,10,Voice Plan,Morning,36,6,UPI,On Time,201.15476689573296,858,2,Low,3,Medium,High-Value
CUST_00354,35,Female,Retired,<$50K,5,Divorced,Master’s,West,377.5423490690147,10620.275877731088,60.31705445443973,25.231845478108305,32,No,Corporate Plan,3,9,Data-Only Plan,Morning,70,2,UPI,Late by >5 Days,80.79897797901059,284,9,Moderate,3,Medium,Low-Value
CUST_00355,42,Female,Retired,>$100K,1,Married,Bachelor’s,North,488.7513072113548,7657.85175019375,56.291187478106536,49.23977931996468,12,No,Corporate Plan,2,5,Voice-Data Plan,Afternoon,288,1,Debit Card,On Time,59.17705066329376,639,9,Moderate,1,High,Mid-Value
CUST_00356,59,Non-Binary,Unemployed,<$50K,4,Married,PhD,East,443.7902615759526,18345.68909071911,154.53090033769905,53.80833963599015,48,No,Prepaid,1,6,Voice Plan,Night,30,3,Credit Card,On Time,380.339880610483,184,1,Low,9,High,Low-Value
CUST_00357,48,Male,Student,$50K–$100K,4,Divorced,Bachelor’s,West,62.58848182871502,7455.634603678031,130.72827224692966,51.34130568262994,42,No,Family Plan,1,1,Voice Plan,Morning,267,2,Debit Card,On Time,463.7517756482878,740,2,Low,6,Low,Mid-Value
CUST_00358,20,Female,Unemployed,$50K–$100K,2,Divorced,High School,North,331.1457444157237,9656.76397230778,166.6510194986403,40.73924810975206,27,No,Prepaid,3,6,Voice-Data Plan,Afternoon,10,6,Debit Card,Late by >5 Days,229.14160819313656,900,0,Low,3,Low,Mid-Value
CUST_00359,57,Female,Student,$50K–$100K,2,Single,PhD,North,486.2297720459337,13884.162788129966,195.11913263449037,9.10434301215178,10,No,Family Plan,1,2,Data-Only Plan,Night,343,9,Net Banking,Late by >5 Days,329.7228293578191,220,9,Moderate,5,Medium,High-Value
CUST_00360,63,Male,Professional,$50K–$100K,2,Divorced,Master’s,West,440.5389284364178,11317.40718646852,95.3586949581253,17.335328200028723,46,Yes,Family Plan,4,6,Voice-Data Plan,Afternoon,327,7,Credit Card,Late by >5 Days,457.2288254404706,863,7,High,2,Medium,Low-Value
CUST_00361,41,Male,Student,$50K–$100K,4,Married,Bachelor’s,East,735.8327661398955,7590.833550923326,14.272082399684322,3.717720757236669,42,No,Corporate Plan,4,9,Voice Plan,Evening,31,5,Net Banking,On Time,45.05681646707227,443,0,Low,6,High,Mid-Value
CUST_00362,49,Female,Student,<$50K,1,Single,Master’s,North,415.56343636004806,9277.251018673687,10.57036977199505,55.91862042441673,32,No,Corporate Plan,3,8,Voice-Data Plan,Night,56,2,Credit Card,Late by <5 Days,385.2407265595149,116,2,Low,5,Medium,Low-Value
CUST_00363,64,Female,Professional,<$50K,1,Married,Master’s,South,514.9076265221368,16095.135539216615,59.83734281505221,39.98711325176371,42,No,Family Plan,2,9,Data-Only Plan,Morning,165,5,Credit Card,On Time,308.4084421877876,69,2,Low,2,Low,Low-Value
CUST_00364,39,Female,Student,$50K–$100K,2,Single,High School,East,458.1281625257452,6284.453954245636,186.57637328113773,45.03541017448125,26,No,Family Plan,3,10,Voice Plan,Morning,187,1,Credit Card,On Time,299.31858941493067,897,1,High,3,High,Mid-Value
CUST_00365,40,Male,Unemployed,$50K–$100K,5,Divorced,PhD,East,753.594841449652,3702.849555759493,105.1193979392041,19.38273263535151,25,No,Family Plan,4,8,Data-Only Plan,Evening,341,6,Net Banking,Late by >5 Days,146.2702142407849,69,4,High,9,Low,Mid-Value
CUST_00366,19,Female,Student,$50K–$100K,1,Married,High School,West,869.8237790376144,6950.100834765764,55.0855166999457,50.8935578143632,11,No,Corporate Plan,0,3,Voice-Data Plan,Night,18,9,Net Banking,Late by >5 Days,341.94667738883845,621,9,Low,4,High,Mid-Value
CUST_00367,44,Male,Professional,$50K–$100K,4,Single,High School,West,555.2946250571384,17141.150094270124,80.4341921076929,16.316593738800233,23,No,Corporate Plan,0,8,Voice-Data Plan,Afternoon,115,6,Net Banking,On Time,397.39887741038825,426,2,High,8,High,Low-Value
CUST_00368,59,Male,Unemployed,<$50K,3,Single,High School,South,799.9605844854316,2690.8045822705863,120.1204263735295,1.0969816696345314,34,Yes,Postpaid,1,6,Data-Only Plan,Morning,183,3,UPI,On Time,56.42908247184858,643,2,Low,5,Low,Mid-Value
CUST_00369,19,Male,Professional,$50K–$100K,3,Divorced,Master’s,North,331.94734791885804,19842.225394076584,130.9369819694306,23.208482788720943,40,No,Family Plan,1,6,Voice-Data Plan,Evening,269,7,Net Banking,Late by <5 Days,266.7607154904919,567,7,High,3,Medium,Low-Value
CUST_00370,43,Female,Professional,<$50K,3,Divorced,High School,West,564.3011296494053,11279.055079625588,31.6299824467981,34.67492737658533,23,No,Postpaid,0,6,Data-Only Plan,Evening,32,3,UPI,Late by <5 Days,50.63259049370483,988,3,Moderate,6,Medium,Low-Value
CUST_00371,34,Female,Retired,$50K–$100K,5,Divorced,High School,West,377.9684559864738,19712.069135374782,195.42930363249,29.24358661996583,29,No,Family Plan,4,3,Voice-Data Plan,Night,9,6,UPI,Late by >5 Days,436.2870096488223,442,3,Moderate,1,Medium,High-Value
CUST_00372,57,Female,Retired,<$50K,2,Married,PhD,East,443.4908792932388,18840.93201963357,109.40967316957496,51.86249241201922,31,No,Corporate Plan,1,10,Data-Only Plan,Night,79,3,UPI,Late by <5 Days,253.81836132817364,600,2,High,3,Medium,Low-Value
CUST_00373,50,Male,Professional,<$50K,4,Single,PhD,West,745.7931715720351,9603.46057000742,28.00197524066358,7.21891187141385,7,No,Postpaid,3,1,Data-Only Plan,Morning,191,4,Debit Card,Late by <5 Days,403.9828446303787,136,0,Moderate,4,Low,Mid-Value
CUST_00374,26,Female,Professional,<$50K,5,Divorced,High School,West,887.579358216077,4771.330417501633,178.8334154158806,33.67558299738981,40,No,Postpaid,3,4,Voice Plan,Evening,319,6,Debit Card,Late by >5 Days,184.04281883310716,503,7,Moderate,3,High,Mid-Value
CUST_00375,60,Male,Professional,<$50K,4,Married,PhD,West,165.42062153337713,4132.81075473763,15.853047784806332,31.265781639433538,33,No,Prepaid,4,10,Voice Plan,Afternoon,189,9,Debit Card,Late by <5 Days,62.53911340816271,130,0,Moderate,3,Low,Low-Value
CUST_00376,56,Female,Retired,$50K–$100K,4,Married,PhD,West,652.9072936630115,5559.797913529193,181.63935120232503,17.60218594815762,21,Yes,Family Plan,1,6,Data-Only Plan,Evening,67,2,UPI,On Time,20.749652192855734,217,6,Low,8,Medium,Mid-Value
CUST_00377,46,Male,Retired,<$50K,2,Married,High School,East,603.0366171989085,14492.520170726208,199.3165656015075,49.51145864204362,2,No,Corporate Plan,3,10,Voice-Data Plan,Afternoon,347,9,UPI,Late by <5 Days,140.75481038618776,687,4,High,1,Medium,High-Value
CUST_00378,59,Male,Student,<$50K,3,Divorced,Master’s,South,162.49428721713528,6186.049899898269,140.38592803214428,45.41807069705017,18,No,Prepaid,1,2,Voice-Data Plan,Afternoon,124,4,Credit Card,Late by >5 Days,122.11685018203929,170,3,High,5,Low,Mid-Value
CUST_00379,43,Male,Student,<$50K,2,Divorced,High School,South,251.29961391810363,7487.080122481668,154.31899699372397,44.23869205257802,47,No,Prepaid,1,7,Voice-Data Plan,Morning,335,2,UPI,On Time,280.17598700998093,474,3,High,7,High,Mid-Value
CUST_00380,52,Male,Professional,<$50K,5,Single,PhD,North,345.45236999604623,9526.79727589768,68.12326445702979,52.69535621790381,33,No,Family Plan,3,7,Data-Only Plan,Evening,58,4,Debit Card,Late by <5 Days,10.869419031853678,611,7,Moderate,7,Low,Low-Value
CUST_00381,42,Female,Unemployed,<$50K,5,Single,Master’s,West,208.5845172766264,18351.420928007672,188.3737936940528,43.64429143666975,37,No,Prepaid,0,4,Data-Only Plan,Afternoon,96,2,UPI,On Time,260.28527214958666,991,5,Low,6,Low,Low-Value
CUST_00382,41,Female,Unemployed,<$50K,5,Divorced,Bachelor’s,East,281.5430083981247,4598.474939812076,106.41307925556517,14.67863621116886,34,No,Family Plan,3,4,Data-Only Plan,Night,274,9,UPI,On Time,195.8858710060016,128,0,High,9,Low,Mid-Value
CUST_00383,30,Male,Retired,$50K–$100K,2,Married,Master’s,North,304.2207589186221,1095.5044995862593,146.74530087291342,42.628199987331776,20,No,Prepaid,4,1,Data-Only Plan,Afternoon,148,6,Credit Card,Late by <5 Days,288.5611349572211,56,9,Moderate,3,High,Mid-Value
CUST_00384,24,Female,Retired,$50K–$100K,4,Married,PhD,North,368.89014138710667,2141.831797185233,184.89743546634463,19.154465990000787,35,No,Family Plan,2,2,Voice Plan,Night,277,0,UPI,Late by <5 Days,351.2087640751824,180,7,Low,6,Low,Mid-Value
CUST_00385,53,Male,Retired,$50K–$100K,4,Married,Master’s,South,761.9209301611011,18190.56049192224,195.0608152191261,15.288304370500764,18,Yes,Corporate Plan,3,9,Data-Only Plan,Night,264,8,Net Banking,Late by >5 Days,317.0459725399195,245,1,Low,9,Low,High-Value
CUST_00386,62,Female,Professional,<$50K,1,Single,High School,East,593.3165936580707,13302.8128320239,166.8076669627382,5.307211981078012,46,No,Family Plan,1,10,Voice-Data Plan,Evening,8,8,Credit Card,Late by >5 Days,492.3221846866832,143,5,High,5,Medium,High-Value
CUST_00387,37,Female,Unemployed,<$50K,5,Married,Bachelor’s,East,986.9343383538314,6187.771767228329,61.30048388942397,44.897686240512925,24,No,Family Plan,1,8,Voice Plan,Night,282,4,UPI,On Time,69.13267193843554,50,8,High,5,Low,Mid-Value
CUST_00388,18,Female,Student,$50K–$100K,4,Single,Bachelor’s,East,443.9990356190975,4366.657519212631,193.3429557938644,42.94905675503886,8,No,Postpaid,3,8,Voice-Data Plan,Afternoon,272,8,UPI,Late by >5 Days,214.86850446488924,367,0,Moderate,1,Medium,Mid-Value
CUST_00389,25,Male,Professional,$50K–$100K,1,Single,Bachelor’s,South,766.1718201450788,6591.067996105172,125.99578671747078,14.835469182771533,30,No,Corporate Plan,2,9,Data-Only Plan,Night,300,9,Credit Card,On Time,212.4153683216556,458,5,High,7,Medium,Mid-Value
CUST_00390,63,Female,Student,<$50K,4,Married,PhD,South,877.895000307707,3181.1416177743217,186.19785279404,45.2133619867252,44,No,Corporate Plan,3,7,Voice Plan,Evening,7,5,UPI,On Time,208.52660185146036,217,7,Moderate,7,Medium,Mid-Value
CUST_00391,33,Female,Student,<$50K,5,Married,PhD,South,695.0295683861398,18889.12529540438,135.544900137056,55.15261210251963,10,No,Corporate Plan,2,9,Data-Only Plan,Morning,207,4,Debit Card,Late by >5 Days,331.8991960213341,615,9,Low,6,High,High-Value
CUST_00392,31,Male,Professional,<$50K,3,Divorced,Bachelor’s,South,441.2715033966212,15899.91731294007,62.14055340769637,7.373708492003177,23,Yes,Prepaid,2,10,Voice Plan,Afternoon,124,2,Net Banking,Late by >5 Days,244.9140302733612,894,1,Low,8,Medium,Low-Value
CUST_00393,29,Male,Student,<$50K,5,Divorced,Master’s,South,765.9148992084653,9785.432361338271,74.63488030442038,14.725561664819722,49,No,Postpaid,4,2,Voice-Data Plan,Afternoon,122,7,Net Banking,Late by >5 Days,258.71627990648153,566,4,Low,7,Low,Mid-Value
